Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,17,4,9853,1,1,143.0,1,37,37,9,5,127.3,1,0,0,1,0,0,18,0,0,6,7,5,11.8,0,0,6,7,5,11.4,0,10.8,1.4,1.74,0
1,1,3,9147,1,1,127.0,1,1,38,5,7,123.5,1,0,0,1,0,1,19,0,0,5,5,5,11.6,0,0,5,11,3,12.666666666666666,0,9.4,-0.8,-3.12,0
1,17,3,9238,1,1,141.0,1,19,38,9,7,125.6,1,0,0,1,0,1,19,0,0,6,8,6,11.333333333333334,0,0,6,6,6,11.833333333333334,0,8.9,1.4,3.51,1
1,1,2,9130,1,1,140.0,1,19,37,9,9,129.5,1,0,0,1,0,0,18,0,0,5,10,4,13.5,1,0,5,5,5,13.4,0,12.7,3.7,-1.7,0
1,1,1,9254,1,1,143.0,1,2,37,1,1,133.2,1,0,0,1,0,0,19,0,0,6,9,5,13.4,0,0,6,16,2,13.5,0,10.8,1.4,1.74,0
3,17,1,9238,1,1,138.0,1,37,37,9,9,133.5,1,0,0,1,0,1,21,0,0,6,8,3,10.2,0,0,6,13,4,12.25,0,12.7,3.7,-1.7,0
1,1,5,9853,1,1,123.0,1,1,12,4,9,113.2,1,0,0,1,0,0,20,0,0,6,12,4,12.0,0,0,6,11,1,10.0,0,10.8,1.4,1.74,0
1,1,3,9254,1,1,129.0,1,37,38,7,7,122.0,1,0,0,1,0,1,18,0,0,6,9,6,10.833333333333334,0,0,6,8,5,11.0,0,7.6,2.6,0.32,0
1,1,2,9500,1,1,130.0,1,1,38,9,9,125.1,1,0,0,1,0,1,18,0,0,7,9,6,12.816666666666668,0,0,8,11,6,12.875,0,11.1,0.6,2.02,0
1,15,1,9119,1,1,160.0,32,1,3,143,152,160.0,0,0,1,1,0,0,19,1,0,6,11,2,13.5,1,0,5,11,2,11.0,0,8.9,1.4,3.51,0
1,1,1,9085,1,1,138.0,1,38,37,9,6,126.8,1,0,0,1,1,0,18,0,0,5,6,4,11.75,0,0,5,10,5,12.571428571428571,1,10.8,1.4,1.74,1
1,1,5,9670,1,1,142.0,1,19,19,7,3,132.9,0,0,0,1,1,0,19,0,0,5,5,4,12.5,0,0,5,5,4,14.25,0,7.6,2.6,0.32,1
1,1,1,171,1,1,115.0,1,1,1,9,9,134.3,1,0,0,1,1,0,25,0,16,17,19,17,11.61111111111111,0,14,17,22,17,12.055555555555555,0,12.4,0.5,1.79,1
1,17,6,9254,1,1,125.0,1,1,1,4,3,120.5,1,0,0,1,1,0,18,0,0,6,6,6,14.0,0,0,6,6,6,14.666666666666666,0,11.1,0.6,2.02,1
1,43,1,9991,0,1,140.0,1,1,1,6,6,100.0,0,0,0,1,1,0,34,0,0,5,5,5,13.8,0,0,5,6,5,13.833333333333334,0,9.4,-0.8,-3.12,1
1,1,1,171,1,1,114.0,1,3,29,3,5,111.9,0,0,0,0,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0
1,44,1,9070,1,39,140.0,1,1,19,4,4,140.0,0,0,0,1,1,0,25,0,2,7,9,6,12.571428571428571,0,5,9,9,9,12.555555555555555,0,16.2,0.3,-0.92,1
1,1,1,9003,1,1,148.0,1,19,37,9,9,131.6,1,0,0,1,1,0,19,0,8,12,17,11,12.0,2,4,12,21,12,12.307692307692308,0,15.5,2.8,-4.06,1
1,18,2,9238,1,1,126.0,1,19,37,5,7,129.9,1,0,0,1,1,1,20,0,1,7,9,6,12.0,0,2,6,6,6,11.166666666666666,0,10.8,1.4,1.74,1
1,44,1,9003,1,39,150.0,1,38,38,9,8,150.0,1,0,0,1,1,0,20,0,0,6,8,5,12.857142857142858,0,0,6,11,6,12.3,0,16.2,0.3,-0.92,1
1,1,3,9670,1,1,121.0,1,3,19,2,8,122.4,1,0,0,1,1,0,19,0,0,5,7,3,11.666666666666666,0,0,5,5,4,12.0,0,9.4,-0.8,-3.12,0
1,43,4,8014,0,1,116.0,1,34,34,0,0,116.2,0,0,0,1,1,0,21,0,9,11,11,11,12.454545454545457,0,3,11,17,8,12.75,0,9.4,-0.8,-3.12,1
1,1,1,9773,1,1,170.0,1,1,19,9,7,155.0,0,0,0,1,1,1,18,0,0,6,6,6,15.5,0,0,6,6,6,14.166666666666666,0,11.1,0.6,2.02,1
1,1,3,9254,1,1,123.0,1,1,1,4,3,123.4,1,0,0,1,1,0,18,0,0,6,8,6,12.333333333333334,0,0,6,6,6,13.666666666666666,0,11.1,0.6,2.02,1
1,17,1,9773,1,1,130.0,1,19,38,4,9,126.2,0,0,0,1,1,1,18,0,0,6,7,6,11.333333333333334,0,0,6,8,6,12.285714285714286,0,16.2,0.3,-0.92,1
1,17,1,9130,1,1,130.0,1,19,38,4,7,122.5,0,0,0,1,1,0,19,0,0,5,11,4,12.0,1,0,5,9,5,12.6,0,9.4,-0.8,-3.12,1
1,51,1,171,1,1,128.0,1,2,1,3,3,131.2,1,0,0,1,1,0,21,0,6,12,12,12,13.666666666666666,0,4,11,16,11,13.0,0,8.9,1.4,3.51,1
1,1,1,9085,1,1,123.0,1,1,1,4,9,116.7,1,0,0,1,1,1,20,0,0,6,10,4,13.2,0,0,6,8,0,0.0,0,12.4,0.5,1.79,0
1,1,2,9670,1,1,140.0,1,3,1,2,6,137.6,1,0,0,1,1,1,21,0,0,6,8,6,15.166666666666666,0,0,6,7,6,14.428571428571429,0,8.9,1.4,3.51,1
1,17,1,9670,1,1,133.1,1,1,37,4,9,96.0,1,0,0,1,0,1,25,0,0,6,8,6,11.285714285714286,0,0,6,10,5,12.2,0,15.5,2.8,-4.06,0
1,17,6,9119,1,1,124.0,1,19,19,4,0,126.1,1,0,0,1,1,0,20,0,0,5,7,4,13.0,0,0,5,9,5,14.833333333333334,3,7.6,2.6,0.32,1
2,39,1,9003,1,1,120.0,1,37,37,9,9,155.8,0,0,0,1,1,0,29,0,0,6,9,6,16.11111111111111,0,0,6,7,6,13.5,0,13.9,-0.3,0.79,1
1,1,1,9773,1,1,133.1,1,1,3,9,9,116.0,0,0,0,1,1,0,20,0,0,6,8,6,11.5,0,0,6,8,6,11.0,0,16.2,0.3,-0.92,1
1,39,1,9670,1,19,133.1,1,19,1,5,8,97.2,1,0,0,1,1,1,24,0,0,6,10,4,11.6,0,0,6,8,5,13.0,0,11.1,0.6,2.02,1
1,7,1,9119,1,40,140.0,1,3,1,2,5,140.0,0,0,0,1,1,0,23,0,0,5,5,5,13.8,0,0,5,7,5,14.142857142857142,0,11.1,0.6,2.02,1
1,43,1,9556,1,1,130.0,1,1,37,5,5,128.0,1,0,0,1,1,0,20,0,0,7,8,7,13.585714285714284,0,0,8,8,8,14.6875,0,15.5,2.8,-4.06,1
1,17,2,9670,1,1,110.0,1,1,1,4,10,115.3,1,0,0,1,1,0,19,0,0,6,8,6,13.857142857142858,0,0,6,8,5,13.0,0,15.5,2.8,-4.06,1
1,44,1,9003,1,39,160.0,1,1,38,4,4,160.0,1,0,0,1,1,1,20,0,0,6,9,6,13.444444444444445,0,0,6,9,5,12.6,0,13.9,-0.3,0.79,1
1,1,1,9070,1,1,138.0,1,38,37,3,3,133.1,0,0,0,1,1,0,18,0,0,6,6,6,14.0,0,0,6,7,6,13.857142857142858,0,8.9,1.4,3.51,1
2,39,1,9991,0,1,120.0,1,37,19,5,3,156.0,1,0,0,1,1,0,33,0,0,5,5,5,14.2,0,0,5,6,5,13.833333333333334,0,10.8,1.4,1.74,1
2,39,1,9500,1,1,130.0,1,37,37,191,183,163.7,0,0,0,1,0,0,35,0,0,7,11,5,13.34,0,0,7,9,5,10.84,0,12.4,0.5,1.79,0
1,39,1,9500,1,40,130.0,1,37,37,9,7,130.0,0,0,0,1,0,0,27,0,3,8,12,7,12.457142857142856,0,3,8,12,7,12.457142857142856,0,12.7,3.7,-1.7,0
1,17,5,9773,1,1,122.0,1,38,38,7,7,123.1,1,0,0,0,0,0,19,0,0,6,12,3,11.0,0,0,6,12,3,12.0,0,9.4,-0.8,-3.12,0
1,39,1,9991,0,1,160.0,41,37,19,9,9,160.0,0,0,0,1,0,1,31,1,0,5,13,4,10.5,0,0,5,10,4,10.5,0,15.5,2.8,-4.06,0
1,1,1,171,1,1,134.0,1,19,37,7,7,136.1,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,1
1,43,1,9070,1,1,134.0,1,19,37,7,7,132.7,1,0,0,1,1,0,22,0,9,13,13,13,14.0,0,7,12,13,12,13.0,0,15.5,2.8,-4.06,1
1,43,1,9500,1,1,140.0,100,1,1,6,6,128.2,0,0,0,1,0,0,39,1,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,0
1,17,1,171,1,1,143.0,1,19,37,5,9,156.3,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,1
1,17,1,9500,1,1,131.0,1,19,37,9,9,123.8,1,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,15.5,2.8,-4.06,0
1,7,1,9500,1,5,140.0,1,19,1,4,1,140.0,1,0,0,0,0,0,39,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,0
1,17,1,171,1,1,135.0,1,19,1,4,1,131.9,1,0,0,1,1,0,19,0,6,12,12,12,13.583333333333334,0,4,11,12,11,13.583333333333334,0,8.9,1.4,3.51,1
1,39,1,9147,1,12,133.1,1,1,1,9,4,140.0,1,0,1,0,1,0,24,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0
2,39,1,9991,0,1,133.1,1,37,37,9,9,168.0,0,0,0,1,1,0,29,0,0,5,5,5,15.2,0,0,5,5,5,15.2,0,11.1,0.6,2.02,1
1,1,1,9500,1,1,151.0,1,1,1,4,3,132.3,0,0,0,1,1,0,19,0,0,8,9,7,12.828571428571427,0,0,8,9,7,12.828571428571427,0,12.7,3.7,-1.7,1
1,17,1,9773,1,1,112.0,1,1,1,5,1,111.7,0,0,1,0,1,0,19,0,0,6,6,6,12.5,0,0,6,10,4,12.6,0,15.5,2.8,-4.06,0
1,39,1,9119,1,1,120.0,1,37,37,9,9,98.7,0,0,0,1,1,1,28,0,0,5,12,3,10.0,0,0,5,10,3,12.4,0,12.4,0.5,1.79,1
1,10,1,9500,1,1,140.0,24,3,3,2,9,140.0,1,0,1,0,0,0,23,1,0,8,11,7,11.328571428571427,0,0,8,11,7,11.328571428571427,0,12.7,3.7,-1.7,0
4,39,1,9003,1,1,133.1,1,19,19,9,4,100.7,0,0,0,1,0,0,39,0,0,6,15,2,13.0,2,0,6,13,3,13.0,1,15.5,2.8,-4.06,0
2,44,1,9991,0,39,140.0,1,37,37,9,9,140.0,0,0,0,1,0,0,41,0,2,6,10,4,12.25,0,3,7,9,6,12.5,0,9.4,-0.8,-3.12,0
1,39,1,9500,1,1,130.0,1,37,19,9,8,106.2,1,0,0,1,0,0,27,0,0,7,14,0,0.0,0,0,7,14,0,0.0,0,11.1,0.6,2.02,0
1,18,5,9853,1,1,121.0,1,38,19,7,7,117.5,1,0,1,0,0,0,20,0,0,6,14,2,12.0,0,0,6,14,3,11.666666666666666,0,10.8,1.4,1.74,0
2,39,1,9119,1,3,120.0,1,37,37,4,7,122.5,0,0,0,0,0,0,32,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0
1,17,1,9147,1,1,129.0,1,38,37,3,5,132.9,1,0,0,1,0,0,19,0,0,5,5,3,11.666666666666666,0,0,5,10,4,10.8,0,9.4,-0.8,-3.12,0
2,39,1,9853,1,12,133.1,1,37,37,7,8,103.0,0,0,0,1,0,0,41,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,0
4,17,5,8014,0,1,100.0,1,19,19,90,90,107.0,0,0,0,1,0,0,38,0,0,5,12,1,10.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,0
1,39,1,8014,0,1,133.1,1,34,34,0,0,100.0,1,0,0,1,0,0,27,0,0,6,11,4,12.25,0,0,6,16,3,12.0,0,7.6,2.6,0.32,0
1,18,1,9773,1,1,125.0,1,19,37,9,5,122.2,0,0,0,0,0,0,18,0,0,6,7,5,12.6,0,0,6,6,5,11.8,0,11.1,0.6,2.02,0
2,39,1,9991,0,9,133.1,1,34,34,0,0,118.4,0,0,0,0,0,0,39,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
2,7,1,9254,1,2,100.0,1,37,37,9,9,100.0,0,0,0,0,0,0,37,0,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,0
5,39,1,9500,1,1,110.0,1,38,38,9,9,110.0,0,0,0,0,0,0,37,0,0,8,8,0,0.0,1,0,8,8,0,0.0,1,12.7,3.7,-1.7,0
1,1,3,9500,1,1,141.0,1,3,19,2,10,126.8,1,0,0,1,1,0,18,0,0,8,8,8,13.24875,0,0,8,8,8,13.24875,0,9.4,-0.8,-3.12,1
1,17,1,9130,1,1,137.0,1,38,19,5,7,130.0,1,0,0,1,0,0,21,0,0,6,12,5,13.6,0,0,6,10,4,14.25,0,12.4,0.5,1.79,0
1,44,1,9130,1,39,140.0,1,19,19,5,5,140.0,1,0,1,0,0,0,20,0,1,6,11,3,12.0,0,0,6,11,2,11.0,0,12.4,0.5,1.79,0
1,17,4,9085,1,1,106.0,1,37,1,3,9,106.0,0,0,0,1,0,0,20,0,0,6,9,6,13.166666666666666,0,0,6,8,4,14.0,0,13.9,-0.3,0.79,0
1,1,2,9147,1,1,108.0,1,1,19,4,4,105.9,1,0,0,1,1,0,21,0,0,5,9,4,10.75,0,0,5,6,5,11.4,0,11.1,0.6,2.02,1
1,15,1,9556,1,1,137.0,26,19,1,9,4,137.0,0,0,1,1,0,0,19,1,0,7,11,0,0.0,4,0,7,11,2,11.666666666666666,0,8.9,1.4,3.51,0
1,43,1,9130,1,1,133.1,6,37,37,9,6,100.0,0,0,0,1,0,0,37,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,0
2,1,1,8014,0,1,121.0,1,37,37,9,9,114.4,1,0,0,1,0,0,45,0,8,12,14,12,14.0,0,2,7,12,7,13.857142857142858,0,7.6,2.6,0.32,0
5,39,1,9003,1,1,133.1,1,37,37,9,7,110.0,0,0,1,0,0,0,28,0,0,6,17,5,13.0,0,0,6,11,4,11.75,0,13.9,-0.3,0.79,0
2,39,2,9670,1,19,133.1,1,37,37,9,9,135.6,0,0,0,1,0,0,46,0,0,6,10,5,11.4,0,0,6,9,4,13.75,0,12.4,0.5,1.79,0
1,39,1,9991,0,1,100.0,1,19,37,5,5,120.7,0,0,0,1,0,0,28,0,0,5,9,4,11.25,0,0,5,7,4,13.0,0,7.6,2.6,0.32,0
1,1,3,9085,1,1,131.0,1,37,19,9,8,136.3,1,0,1,0,0,0,18,0,0,5,7,3,13.0,0,0,5,8,3,12.0,0,7.6,2.6,0.32,0
1,1,1,9773,1,1,146.0,1,37,37,9,7,149.2,1,0,0,1,1,1,21,0,0,6,6,6,13.5,0,0,6,6,6,14.166666666666666,0,12.7,3.7,-1.7,1
1,16,2,9070,1,1,133.0,1,1,3,4,2,122.5,1,0,0,1,0,0,18,0,0,6,11,1,11.0,1,0,6,11,4,11.0,4,7.6,2.6,0.32,0
1,43,1,9991,0,1,120.0,1,19,37,3,9,100.0,0,0,0,1,0,0,34,0,0,5,9,0,0.0,0,0,5,10,1,11.0,0,13.9,-0.3,0.79,0
1,17,1,9853,1,1,119.0,1,37,38,9,9,125.0,1,0,0,1,0,1,21,0,0,6,9,5,12.0,0,0,6,8,5,11.2,0,10.8,1.4,1.74,0
1,1,1,171,1,1,130.0,1,29,38,9,8,122.0,1,0,0,1,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,1
1,1,1,9147,1,1,132.0,1,38,37,7,7,131.3,1,0,0,1,0,0,18,0,0,5,8,4,12.0,0,0,5,8,4,12.25,0,9.4,-0.8,-3.12,0
1,17,2,8014,0,1,134.0,1,1,19,4,99,126.0,1,0,0,1,1,0,22,0,0,6,7,6,12.666666666666666,0,0,6,6,6,12.166666666666666,0,7.6,2.6,0.32,1
1,1,1,9773,1,1,164.0,1,19,1,9,9,161.2,0,0,0,1,1,1,18,0,0,6,7,6,15.571428571428571,0,0,6,7,6,16.142857142857142,0,13.9,-0.3,0.79,1
1,1,4,171,1,1,131.0,1,1,1,0,3,149.9,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,1
1,44,1,9003,1,39,120.0,1,19,38,6,6,120.0,1,0,0,1,1,0,19,0,0,6,8,6,12.142857142857142,0,0,6,11,5,13.6,0,12.4,0.5,1.79,1
1,1,5,9254,1,1,101.0,1,3,19,3,9,98.9,1,0,0,1,1,0,20,0,0,6,10,4,13.0,0,0,6,6,6,13.0,0,12.4,0.5,1.79,1
1,1,6,9500,1,1,141.0,1,4,3,2,1,136.3,1,0,0,1,1,0,18,0,0,8,9,8,12.8875,1,0,8,9,8,12.8875,1,9.4,-0.8,-3.12,1
1,17,1,9773,1,1,128.0,1,38,19,9,10,125.2,1,0,0,1,1,0,18,0,0,6,6,6,12.666666666666666,0,0,6,7,5,13.6,0,12.4,0.5,1.79,0
1,1,2,9070,1,1,145.0,1,38,19,7,7,130.0,1,0,0,1,1,0,18,0,0,6,7,6,12.833333333333334,0,0,6,7,6,12.571428571428571,0,8.9,1.4,3.51,1
1,39,1,8014,0,15,133.1,1,34,34,0,0,100.0,1,0,0,0,0,0,37,0,0,5,9,0,0.0,0,0,5,5,0,0.0,5,9.4,-0.8,-3.12,0
2,39,1,9085,1,19,133.1,1,19,19,9,5,101.0,1,0,0,1,0,0,26,0,0,6,21,3,12.666666666666666,0,0,6,15,2,11.0,0,15.5,2.8,-4.06,0
1,39,1,8014,0,1,120.0,1,37,1,7,4,95.0,1,0,0,1,0,0,24,0,0,6,8,5,11.4,0,0,6,8,5,11.8,0,15.5,2.8,-4.06,0
1,1,2,9773,1,1,130.0,109,19,1,9,9,126.9,1,0,0,1,0,1,19,1,0,6,8,6,13.166666666666666,0,0,6,6,6,13.0,0,11.1,0.6,2.02,0
2,39,1,9556,1,1,120.0,1,37,37,9,4,150.0,0,0,0,0,0,0,50,0,0,7,18,6,10.25,0,0,7,14,4,11.25,0,12.7,3.7,-1.7,0
2,39,1,9556,1,1,100.0,1,37,37,9,9,120.0,0,0,0,1,0,0,47,0,1,7,16,6,12.514285714285716,0,0,7,15,4,11.75,0,12.7,3.7,-1.7,0
1,42,1,9853,1,1,120.0,1,1,19,4,7,111.3,0,0,0,1,0,0,24,0,9,13,17,10,11.5,0,7,13,18,9,10.444444444444445,0,16.2,0.3,-0.92,0
1,39,1,9991,0,1,110.0,1,37,37,7,10,150.0,0,0,0,0,0,0,48,0,0,5,5,1,10.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,0
1,44,1,9991,0,39,130.0,1,37,37,5,5,130.0,1,0,0,1,1,0,32,0,2,6,9,4,12.5,0,3,7,7,4,11.0,0,9.4,-0.8,-3.12,0
2,39,1,9130,1,19,133.1,1,37,38,9,9,120.0,0,0,0,1,1,0,53,0,0,5,9,4,12.25,2,0,5,8,4,11.75,0,9.4,-0.8,-3.12,1
2,39,1,9991,0,12,133.1,1,37,37,9,9,133.8,1,0,0,1,1,0,52,0,0,5,5,5,13.6,0,0,5,5,5,14.2,0,7.6,2.6,0.32,1
2,39,1,9991,0,1,110.0,1,37,37,9,10,150.0,0,0,0,1,1,0,49,0,0,5,6,5,12.2,0,0,5,9,5,11.8,0,15.5,2.8,-4.06,1
1,17,1,9670,1,1,125.0,1,38,37,7,5,126.4,0,0,0,1,1,1,18,0,0,6,7,6,12.285714285714286,0,0,6,7,6,13.333333333333334,1,16.2,0.3,-0.92,1
2,39,1,9130,1,1,130.0,1,1,19,6,6,154.0,1,0,0,1,1,0,37,0,1,5,12,3,12.0,2,1,5,8,4,13.0,1,10.8,1.4,1.74,1
1,1,1,9500,1,1,121.0,1,1,1,4,4,114.9,0,0,0,1,1,1,21,0,0,7,9,6,13.342857142857143,0,0,8,10,7,11.65,0,12.4,0.5,1.79,1
1,1,1,9070,1,1,147.0,1,3,1,2,3,149.8,1,0,0,1,1,0,20,0,5,12,12,11,14.272727272727272,0,5,12,12,11,14.818181818181818,0,16.2,0.3,-0.92,1
1,17,4,9254,1,1,124.0,1,3,3,3,3,126.1,1,0,0,1,0,0,20,0,0,5,5,5,11.4,0,0,6,11,1,11.0,0,10.8,1.4,1.74,0
1,1,2,171,1,1,120.0,1,3,19,4,7,119.7,1,0,0,1,0,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8.9,1.4,3.51,0
1,1,2,171,1,1,117.0,1,1,19,3,3,121.6,1,0,0,1,0,0,22,0,6,12,12,12,12.916666666666666,0,4,11,16,11,14.5,0,8.9,1.4,3.51,1
1,1,5,9500,1,1,130.0,1,19,37,9,7,127.6,1,0,0,1,0,0,18,0,0,7,10,7,12.9,0,0,8,15,7,12.142857142857142,0,15.5,2.8,-4.06,0
1,1,1,9500,1,1,141.0,1,3,1,9,9,124.3,0,0,0,1,0,0,19,0,0,8,8,7,14.514285714285714,0,0,8,8,7,14.514285714285714,0,12.7,3.7,-1.7,0
1,7,1,9991,0,40,120.0,1,43,3,3,3,120.0,0,0,0,1,0,0,27,0,0,5,5,5,15.2,0,0,5,6,5,14.0,0,11.1,0.6,2.02,0
1,1,2,9853,1,1,131.0,1,1,1,2,9,121.9,1,0,0,1,0,0,20,0,0,6,6,6,13.5,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,0
1,1,2,9085,1,1,130.0,1,37,19,9,8,129.0,0,0,0,1,0,0,20,0,0,5,7,4,11.75,0,0,5,9,2,10.5,0,7.6,2.6,0.32,0
1,1,1,171,1,1,136.0,1,3,3,1,2,152.5,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,0
1,1,1,9773,1,1,150.0,1,1,1,4,4,138.1,1,0,0,1,0,0,19,0,0,6,7,6,14.0,0,0,6,7,5,15.0,0,11.1,0.6,2.02,0
1,44,1,9070,1,39,100.0,1,1,38,4,6,104.8,0,0,1,0,0,0,22,0,2,7,9,5,11.6,0,5,9,9,5,10.0,0,12.4,0.5,1.79,0
1,39,1,9991,0,1,133.1,1,1,1,4,2,127.7,0,0,0,1,0,0,25,0,0,5,12,4,12.5,0,0,5,10,4,11.0,0,13.9,-0.3,0.79,0
1,44,1,9130,1,39,130.0,1,3,1,4,1,130.0,1,0,0,0,0,0,21,0,1,6,12,5,13.285714285714286,0,0,6,10,4,12.0,0,16.2,0.3,-0.92,0
1,17,3,9254,1,1,122.0,1,1,1,4,4,126.6,0,0,0,0,0,0,18,0,0,5,5,5,10.4,0,0,6,13,0,0.0,0,10.8,1.4,1.74,0
5,39,1,9991,0,1,110.0,1,1,1,3,3,119.0,0,0,0,1,1,1,35,0,0,5,10,4,10.5,0,0,5,6,5,12.6,0,8.9,1.4,3.51,1
1,17,1,9085,1,1,130.0,1,37,36,4,90,127.6,0,0,0,1,1,0,23,0,0,5,6,4,14.25,0,0,5,6,5,13.4,0,7.6,2.6,0.32,1
1,17,3,9070,1,1,128.0,1,37,37,5,5,124.5,1,0,0,1,1,0,18,0,0,6,6,6,14.166666666666666,0,0,6,8,5,13.0,0,10.8,1.4,1.74,1
1,1,5,9070,1,1,125.0,1,3,3,2,2,140.8,1,0,0,1,1,0,22,0,0,6,6,6,14.666666666666666,0,0,6,6,6,15.0,0,9.4,-0.8,-3.12,1
1,17,3,9085,1,1,121.0,1,38,1,9,9,111.9,1,0,0,1,1,0,21,0,0,5,11,0,0.0,0,0,5,10,5,12.285714285714286,1,10.8,1.4,1.74,1
1,1,1,171,1,1,124.0,1,19,1,9,9,121.2,1,0,0,1,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0
1,1,1,9500,1,1,133.0,1,37,38,9,9,130.2,1,0,0,1,1,1,19,0,0,7,7,7,13.7,0,0,8,9,8,14.022222222222222,0,16.2,0.3,-0.92,1
1,17,1,9670,1,1,120.0,1,38,37,9,8,113.4,1,0,0,1,1,1,19,0,0,6,6,6,13.333333333333334,0,0,6,7,6,13.285714285714286,0,8.9,1.4,3.51,1
1,17,1,9070,1,1,141.0,1,19,38,4,5,133.7,1,0,0,1,1,0,22,0,0,6,7,5,11.4,0,0,6,6,6,12.166666666666666,0,7.6,2.6,0.32,1
1,1,1,9500,1,1,156.0,1,38,37,9,9,156.3,0,0,0,1,1,1,18,0,0,8,8,8,15.63375,0,0,8,8,8,15.63375,0,9.4,-0.8,-3.12,1
1,1,1,9773,1,1,137.0,1,1,1,5,5,129.3,1,0,0,1,1,0,18,0,0,6,6,6,13.666666666666666,0,0,6,6,6,14.5,0,12.7,3.7,-1.7,1
1,1,1,9238,1,1,130.0,1,38,38,7,7,136.3,1,0,0,1,1,0,18,0,0,6,8,6,12.5,0,0,6,7,6,11.5,0,10.8,1.4,1.74,1
1,39,1,9670,1,1,133.1,1,1,19,4,9,140.0,0,0,0,1,1,1,25,0,0,6,8,6,12.285714285714286,0,0,6,6,6,13.0,0,15.5,2.8,-4.06,1
1,44,1,9991,0,39,130.0,1,37,37,9,9,130.0,0,0,0,1,0,0,31,0,2,6,12,4,12.25,0,3,7,9,7,12.0,0,9.4,-0.8,-3.12,0
1,42,1,9500,1,1,133.1,41,3,1,3,10,100.0,1,0,0,0,0,0,33,1,1,7,10,5,12.16,0,0,6,7,5,11.34,0,12.4,0.5,1.79,0
1,44,1,9085,1,39,140.0,1,1,3,9,4,140.0,0,0,1,0,0,0,24,0,2,6,11,4,12.5,0,1,6,18,2,11.5,0,12.4,0.5,1.79,0
1,17,1,9085,1,1,128.0,1,38,37,9,9,116.5,1,0,0,1,1,0,18,0,0,5,6,5,12.0,0,0,5,8,5,12.142857142857142,0,10.8,1.4,1.74,1
2,39,1,9991,0,1,110.0,1,37,37,5,1,120.0,1,0,0,1,0,0,38,0,0,5,11,3,11.333333333333334,0,0,5,9,4,12.0,0,9.4,-0.8,-3.12,0
1,44,1,9130,1,39,130.0,1,38,37,4,9,130.0,1,0,0,1,0,1,20,0,0,6,11,4,12.0,0,0,6,9,4,10.75,0,16.2,0.3,-0.92,0
1,17,1,9254,1,1,131.0,1,38,37,4,9,131.7,1,0,0,0,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,0
2,43,1,9991,0,1,110.0,1,37,37,9,9,132.5,0,0,0,1,1,0,37,0,7,12,13,12,12.25,0,8,13,13,13,12.846153846153848,0,9.4,-0.8,-3.12,1
1,1,3,9147,1,1,128.0,1,3,3,5,10,116.5,0,0,0,1,1,0,20,0,0,5,7,5,11.6,0,0,5,5,5,12.8,0,12.4,0.5,1.79,1
